member_id,member_class,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_damage
71,brace,1.0990520812965484e-08,5.008095898299883e-10,4.99836456554677e-10,5.42091484630662e-10,5.042011562155416e-10,8.280377252939717e-10,1.1977395863415709e-09,1.1921707250274962e-09,1.246568854427926e-09,1.197118716540785e-09,1.187892793737044e-09,1.654091428296041e-09,1.3874107844266978e-09,1.8952101913018718e-09,1.8843047907294474e-09,2.032747695646332e-09,1.9448037231453185e-09,1.86692714035353e-09,2.7389790731293415e-09,2.3998859507422048e-09,3.0778520195947745e-09,3.058078886564281e-09,3.567665593238199e-09,3.449830712834242e-09,4.936655258158928e-09,4.08655481921601e-09,6.4085841771764444e-09,5.5989956411912425e-09,9.430259277486045e-09,9.37609152624659e-09,1.0762833467863353e-08,1.0532658955845812e-08,1.2623129515311472e-08,1.4514973252984264e-08,1.3316116026424578e-08,1.3764413848539688e-08,1.4303578962044768e-08,1.4069936862520022e-08,1.620611312139701e-08,1.827657129062709e-08,2.2205062421601546e-08,2.0143640884707516e-08,1.9448455612203885e-08,1.9408625333758058e-08,1.931552676683379e-08,2.0778996448809836e-08,2.267719094693009e-08,2.677278432054438e-08,2.453760531834149e-08,2.8850828865265523e-08,2.3946761685019e-08,2.464745857463098e-08,2.6706368806908013e-08,3.086840645961628e-08,2.8577710426722807e-08,3.302168969811999e-08,3.8672725501729835e-08,4.082374964746165e-08,4.562847357039305e-08,4.7858162840930276e-08,5.4313291215558385e-08,5.0462286756648865e-08,5.548236438759256e-08,5.756185770212459e-08,6.424145402461494e-08,5.550535658001535e-08,5.770746867522424e-08,6.444571844236438e-08,7.81065851663252e-08,LC_V24_H3p5_T8,7.81065851663252e-08
72,brace,7.535157580026616e-09,1.4661524292676164e-09,1.4620326636127819e-09,1.4770596474632897e-09,1.4656246379038759e-09,1.5068669959992854e-09,2.3862631555656953e-09,2.373082813550685e-09,2.470256064649411e-09,2.3865504711256944e-09,2.372252263823439e-09,2.452270794762442e-09,2.408443725603392e-09,2.658665692139662e-09,2.6439114083807043e-09,2.7843492769513393e-09,2.726110609657686e-09,2.648004290505488e-09,2.821612475003693e-09,2.7375526504047394e-09,4.138080066975107e-09,4.12766814507891e-09,4.336797896720166e-09,4.2610925541152994e-09,4.7219942869272896e-09,4.353125140633099e-09,5.267590529459257e-09,4.822877776361656e-09,1.083661637142433e-08,1.0802889821231897e-08,1.1224472174039656e-08,1.1058235079965008e-08,1.1873107155220451e-08,1.2570557246278274e-08,1.1897567530942733e-08,1.7772847225969584e-08,1.797118849467033e-08,1.7880548146989377e-08,1.8175091117831417e-08,1.8442641305060795e-08,1.9517310642684483e-08,1.8794251401604052e-08,2.483211787373751e-08,2.5093434402139898e-08,2.5004246901926065e-08,2.5354454156848412e-08,2.5571608661184062e-08,2.643119408478119e-08,2.5761375646868026e-08,2.672602832046245e-08,2.6797609470948135e-08,2.6771727046929088e-08,2.6922697448826392e-08,2.8381551006604274e-08,2.740467016845116e-08,2.8834715330609355e-08,4.2257588986303615e-08,4.227672324497583e-08,4.377818905627841e-08,4.4083771490353226e-08,4.670759964393959e-08,5.2700774184219803e-08,5.3887292529086324e-08,5.4133515102205915e-08,5.667971233479641e-08,5.485609161963257e-08,5.508413362293511e-08,5.766390231207533e-08,7.370278176006407e-08,LC_V24_H3p5_T8,7.370278176006407e-08
73,brace,1.0465135778776288e-08,6.202540491868189e-10,6.1916238584667e-10,6.29394264787417e-10,6.210080650006247e-10,8.708052401295989e-10,1.2422144070933946e-09,1.2366161902967264e-09,1.2752143432044794e-09,1.237135718970116e-09,1.230986801431377e-09,1.5975204376520608e-09,1.3691052779566744e-09,1.8542377129069072e-09,1.8464552446470001e-09,2.022082106740378e-09,1.905308143440759e-09,1.8288893443474736e-09,2.670845034859479e-09,2.3145548827650454e-09,2.9500576141498853e-09,2.938123929138886e-09,3.300184243222409e-09,3.1595818430166478e-09,4.547127869012979e-09,3.706353206818385e-09,5.884427360036663e-09,5.080017985672436e-09,8.947982845808696e-09,8.900006316964153e-09,9.666808763923828e-09,9.429441585014698e-09,1.1355699863622868e-08,1.3052104507168837e-08,1.1872599776098695e-08,1.4010027776534259e-08,1.4087339052106052e-08,1.3996927880689683e-08,1.5285299951953916e-08,1.7107465545795763e-08,2.0721707118557413e-08,1.867666522339287e-08,1.9595737934898892e-08,1.965861043009953e-08,1.9535112901559355e-08,1.9698463239044607e-08,2.1002896909385093e-08,2.4745933902145325e-08,2.2511109612308435e-08,2.6452917763103767e-08,2.426677352676385e-08,2.4073212128854402e-08,2.5834981965771415e-08,2.991445529899726e-08,2.7551956333642542e-08,3.1785481278797534e-08,3.8412379954196755e-08,3.910358606428213e-08,4.3439669372470656e-08,4.522344523324048e-08,5.1180331686319585e-08,5.058685434343857e-08,5.3265982011136766e-08,5.5080739582604046e-08,6.102633178231418e-08,5.635915337750393e-08,5.8147160965002405e-08,6.442559300626826e-08,7.8406811176698e-08,LC_V24_H3p5_T8,7.8406811176698e-08
74,brace,7.401460980415068e-09,1.526743326092051e-09,1.5244345546293563e-09,1.5330706228334315e-09,1.5246636792755764e-09,1.5601273930636293e-09,2.6180340080224756e-09,2.602632451588373e-09,2.709590928438302e-09,2.6179625699714718e-09,2.601013988759653e-09,2.6810766693450742e-09,2.6266342259753507e-09,2.7216924198902124e-09,2.7017876911002233e-09,2.899840442012235e-09,2.802447112307218e-09,2.7000665578161403e-09,2.9075485787226175e-09,2.803606375904411e-09,4.206876581695871e-09,4.188864724494025e-09,4.4109210936399616e-09,4.327933204633168e-09,4.671357929964674e-09,4.358430084012922e-09,5.177488615204792e-09,4.66246105168697e-09,1.0669403981684063e-08,1.0629420552956834e-08,1.0968636150534684e-08,1.0813434951655147e-08,1.1418662807459632e-08,1.1888819307505855e-08,1.1330968936363003e-08,1.855764343770756e-08,1.890443491961943e-08,1.8692052861536672e-08,1.9087594033190686e-08,1.9194847054027353e-08,1.9925839364992794e-08,1.9278286369171582e-08,2.5583508935584853e-08,2.579147298687094e-08,2.5627826153054725e-08,2.5985827022506264e-08,2.6099301982402177e-08,2.6727759206511886e-08,2.6127658861534854e-08,2.6793638721826246e-08,2.8723373281714435e-08,2.878705045527845e-08,2.8802860155304313e-08,2.962584632211625e-08,2.8978790265197086e-08,2.9813736799635386e-08,4.470146287296934e-08,4.4757598476860525e-08,4.561587336538266e-08,4.563401835539232e-08,4.752749338367669e-08,5.648998408828529e-08,5.714595621333859e-08,5.699632866719151e-08,5.866314806878194e-08,5.9207162488826586e-08,5.923459619395171e-08,6.136152435804368e-08,7.948609494652018e-08,LC_V24_H3p5_T8,7.948609494652018e-08
75,brace,1.053142982679376e-08,5.684301922934492e-10,5.603942044715579e-10,5.888175713420222e-10,5.727352728531384e-10,8.554679808418841e-10,9.343696239271187e-10,9.284466557190011e-10,1.0789136522751058e-09,9.53144790435428e-10,9.290920600221262e-10,1.5697992364277732e-09,1.301638034752646e-09,1.609468036264042e-09,1.5974650861059893e-09,2.1096792116754826e-09,1.9930328970333004e-09,1.7211520382022468e-09,2.7935432133683455e-09,2.4504706377979737e-09,2.5084988867679514e-09,2.4749819555248037e-09,3.3409970480747767e-09,3.228124956320848e-09,4.6355136731980335e-09,3.805622095610427e-09,5.998663270322941e-09,5.214205651043521e-09,1.0458542822645693e-08,1.0395892346880249e-08,1.1821862088894317e-08,1.1573920908050942e-08,1.3674143113134978e-08,1.5558542701650446e-08,1.4344145666526855e-08,1.317202637026675e-08,1.4270631875453698e-08,1.4003026235539411e-08,1.616067806681936e-08,1.8148633020903795e-08,2.1888718563830715e-08,1.9817446022211405e-08,1.8169108411552206e-08,1.8159940093844464e-08,1.806270834498958e-08,1.9461117889750333e-08,2.1427099742952367e-08,2.5436634044721858e-08,2.315720794209335e-08,2.7298211651544968e-08,2.1328539699513968e-08,2.2912555482388584e-08,2.487934659472505e-08,2.866569140032139e-08,2.626692551479711e-08,3.030488847798443e-08,3.7133702139339055e-08,3.918390654405117e-08,4.362015548049011e-08,4.534261405583248e-08,5.1093790786285366e-08,4.8630487850308165e-08,5.329627495202926e-08,5.4887162449426536e-08,6.094315688489372e-08,5.096209412869708e-08,5.2699652448202604e-08,5.864262502810529e-08,7.266898627798019e-08,LC_V24_H3p5_T8,7.266898627798019e-08
76,brace,7.513458535796626e-09,1.456130482314287e-09,1.4568126401334164e-09,1.460604765386718e-09,1.4545620928289627e-09,1.4878368106269115e-09,2.467767746526757e-09,2.455857012911492e-09,2.546264385373016e-09,2.467494007416617e-09,2.4534894189559954e-09,2.5058751921195543e-09,2.4728431323811105e-09,2.6924701096341456e-09,2.6752645165849534e-09,2.8195706165106493e-09,2.7393453030011583e-09,2.6626795552223035e-09,2.826028338325176e-09,2.7313768793020207e-09,3.846783566889282e-09,3.829840676796435e-09,4.0775074668518184e-09,3.98618218556585e-09,4.435582012852773e-09,4.046343192579063e-09,5.0316895991317345e-09,4.45852353625844e-09,1.1422294935726804e-08,1.136906681276175e-08,1.1927091214747911e-08,1.1684981206766982e-08,1.2552625523586489e-08,1.314093926318859e-08,1.2475707758761423e-08,1.7779817400124837e-08,1.8076484243182648e-08,1.7909642800534135e-08,1.8298914009458257e-08,1.8466908138818195e-08,1.9410329076930072e-08,1.862621885704699e-08,2.4329410911863414e-08,2.473353761851347e-08,2.454216117656424e-08,2.5023898392768817e-08,2.51770954333138e-08,2.6038309260203026e-08,2.525908418541293e-08,2.616172746374225e-08,2.643965929308363e-08,2.6194602905131125e-08,2.611342873445422e-08,2.6823141999739577e-08,2.59212111274191e-08,2.7013090569847186e-08,4.1501328881065276e-08,4.13676001395543e-08,4.215257985154295e-08,4.2036288224940563e-08,4.4021397309944634e-08,5.2485882499756116e-08,5.243513877744916e-08,5.2048504454097856e-08,5.4149033370744744e-08,5.3140619135466046e-08,5.285278291737079e-08,5.47992544087256e-08,7.35970335685671e-08,LC_V24_H3p5_T8,7.35970335685671e-08
77,brace,5.728017924530297e-09,9.36672518981468e-10,9.138943780053558e-10,9.965205945789355e-10,9.562439323682095e-10,1.0820649067844872e-09,1.8079131340477665e-09,1.7793764957005152e-09,2.0988709968202513e-09,1.8915295435901467e-09,1.836474078182564e-09,2.1304032078802645e-09,2.002278049800406e-09,3.746443242675754e-09,3.711581075395295e-09,4.079728256946729e-09,3.926489170207477e-09,3.747335613202801e-09,4.099749175111738e-09,3.9288457069761555e-09,4.122732593367507e-09,4.091960547131209e-09,4.497179460411712e-09,4.354756693939818e-09,4.854785753633116e-09,4.487912871996608e-09,5.20494124387233e-09,4.923708121810382e-09,3.7798377381125006e-08,3.765256633971405e-08,3.8312633363531075e-08,3.7850007234157206e-08,3.848723525512867e-08,3.849310337403394e-08,3.774811599035054e-08,4.7484678074772364e-08,4.799227957254583e-08,4.745278097452669e-08,4.810353084711676e-08,4.815078119825527e-08,4.9299275976273647e-08,4.808298561629627e-08,5.979281524913959e-08,6.010630877109148e-08,5.962061347954932e-08,6.009299203386217e-08,5.998860001514406e-08,6.097730546984305e-08,5.979279664180361e-08,6.073228035726622e-08,6.552461805409865e-08,6.539983977470102e-08,6.512748274040771e-08,6.629342803551883e-08,6.487044440029907e-08,6.590362694424259e-08,1.0690435333866274e-07,1.0613633406305521e-07,1.0704405939863425e-07,1.0611559136249983e-07,1.0748771452006798e-07,1.2133879817767742e-07,1.2217900309076562e-07,1.207247431217799e-07,1.2199171089766406e-07,1.0888323273630482e-07,1.078883924134713e-07,1.094231621127634e-07,1.2935739731058038e-07,LC_V24_H3p5_T8,1.2935739731058038e-07
78,brace,4.5092727175919455e-09,7.711712472215012e-10,7.685038548491748e-10,8.030315138405593e-10,7.887327577874898e-10,8.454952059581686e-10,2.033023812163291e-09,2.0193136742491306e-09,2.181574941265449e-09,2.0815827295188064e-09,2.05115796755267e-09,2.2211113947499153e-09,2.1482889963638955e-09,4.015219009018967e-09,3.995588906845551e-09,4.195395433570636e-09,4.121929393162277e-09,4.009995807991562e-09,4.2222274013131205e-09,4.117366635606876e-09,4.5947160807020455e-09,4.57783404648396e-09,4.797940370782759e-09,4.727571825489353e-09,5.0005601133682735e-09,4.7733181449782325e-09,5.169026056613304e-09,4.9949798524245065e-09,3.3631690333903855e-08,3.3544895697937205e-08,3.375297156217129e-08,3.350052836648513e-08,3.3681096806868074e-08,3.3445289183273236e-08,3.298273604212292e-08,4.5002980518184035e-08,4.505918930684973e-08,4.474968413328576e-08,4.487347781196186e-08,4.4628855108967664e-08,4.498449862013359e-08,4.426443748609755e-08,6.010987859922203e-08,6.014587611178375e-08,5.983987642350287e-08,5.994672012944593e-08,5.9555556350378975e-08,5.98807766752027e-08,5.9026694728471587e-08,5.92589423790107e-08,6.624809305419978e-08,6.576104495995263e-08,6.513624333104904e-08,6.540606987363903e-08,6.456784315020914e-08,6.460773694927526e-08,1.058689937482896e-07,1.047147493571289e-07,1.0456160219214028e-07,1.0329628504843721e-07,1.033143050601999e-07,1.219784175952566e-07,1.2186542813519665e-07,1.202593256024524e-07,1.2026102072126127e-07,1.0989256963916336e-07,1.0870587093198938e-07,1.0890887219323676e-07,1.3555405780123599e-07,LC_V24_H3p5_T8,1.3555405780123599e-07
79,brace,4.8801899528234055e-09,8.443360859130371e-10,8.294623303300062e-10,8.988162259497654e-10,8.667900881537411e-10,9.753670864776288e-10,2.1966864528816e-09,2.1655812995666213e-09,2.5090070267447957e-09,2.2814566962631176e-09,2.222660348066281e-09,2.536533612588063e-09,2.398068643556078e-09,4.150795880493249e-09,4.11475627386683e-09,4.5014504878807e-09,4.337620423693132e-09,4.1512824612553714e-09,4.510856018353977e-09,4.333160848702084e-09,4.814128385390465e-09,4.778357723569425e-09,5.163053360598706e-09,4.999593770172817e-09,5.474093138098508e-09,5.029935964297825e-09,5.718192736563116e-09,5.386955348661785e-09,3.706214545451048e-08,3.692437187903973e-08,3.7626509377674954e-08,3.7185517980777604e-08,3.7871756265890635e-08,3.794083893593343e-08,3.7195348741890015e-08,4.830146848553489e-08,4.883775463604155e-08,4.8296941468672505e-08,4.899996516430192e-08,4.9062953806674715e-08,5.02556299636932e-08,4.8988747853007764e-08,6.29076062171058e-08,6.325377929266306e-08,6.277201476351505e-08,6.32713481203494e-08,6.313629132978598e-08,6.413873722704245e-08,6.286534813813192e-08,6.378859161912132e-08,6.939903572419196e-08,6.922982787589389e-08,6.891822126124124e-08,6.950780576741378e-08,6.814805496076783e-08,6.898609335786476e-08,1.1155797658984065e-07,1.1089605328794865e-07,1.1175181126958442e-07,1.1092848647488169e-07,1.1218136753452026e-07,1.2702971390552744e-07,1.2782580001812522e-07,1.265415913746993e-07,1.2764679691261376e-07,1.1695634119297185e-07,1.1595964681053296e-07,1.1727691574101015e-07,1.379794201406026e-07,LC_V24_H3p5_T8,1.379794201406026e-07
80,brace,5.298412778322728e-09,8.955935170381283e-10,8.856920788334348e-10,9.313159547238611e-10,9.093819294213276e-10,9.772995932052086e-10,1.5148644499235725e-09,1.5046881070470882e-09,1.6328209673119214e-09,1.5606587702676642e-09,1.5343978798140906e-09,1.6793667898626733e-09,1.6193891777063378e-09,3.3634400145384285e-09,3.3525833358646474e-09,3.4797103663582968e-09,3.435084989454699e-09,3.359060516673959e-09,3.5190353290191445e-09,3.4407095131809184e-09,4.080364180122936e-09,4.072308607556025e-09,4.104670186166616e-09,4.080058611753704e-09,4.118966276217769e-09,4.053873801067557e-09,4.254101340611885e-09,4.114012063057152e-09,3.264475532579455e-08,3.2577110055781166e-08,3.262941982770404e-08,3.2440894488369675e-08,3.2499853004474884e-08,3.225076772816476e-08,3.18702133999201e-08,4.3502340216022754e-08,4.350848328949011e-08,4.323935719718006e-08,4.330485737581895e-08,4.306757093067719e-08,4.333807314607907e-08,4.2691354583378916e-08,5.825124233219606e-08,5.813630945103228e-08,5.786898361568305e-08,5.7803207278367605e-08,5.736772952113735e-08,5.7498425124605895e-08,5.683995128174278e-08,5.691395679255195e-08,6.23778462152468e-08,6.185531512751986e-08,6.124444079983866e-08,6.104487541890336e-08,6.028416986849535e-08,6.02946721649857e-08,9.865999124622045e-08,9.755641346264342e-08,9.738635876601553e-08,9.613173036662401e-08,9.610007932136925e-08,1.1379813662583061e-07,1.1364121405130983e-07,1.1197868694138565e-07,1.1183184182579226e-07,1.0130224001666754e-07,1.0001061943604216e-07,1.0008475068106184e-07,1.2193523009678048e-07,LC_V24_H3p5_T8,1.2193523009678048e-07
81,brace,4.853547415250397e-09,9.921152698866917e-10,9.77615745780193e-10,1.0450784315297753e-09,1.0135788903981453e-09,1.1207120858443076e-09,2.289849551979271e-09,2.2547899938171804e-09,2.6009315645464795e-09,2.370909221719455e-09,2.311153831849078e-09,2.620874116378324e-09,2.4821155574296105e-09,3.958955175789835e-09,3.914195730345944e-09,4.320194332065865e-09,4.149265089725501e-09,3.95035137647725e-09,4.324037782300775e-09,4.1417162208131576e-09,4.6231380374524315e-09,4.581254610798622e-09,4.964923498537778e-09,4.800724649569532e-09,5.247786823658468e-09,4.793692479976177e-09,5.454352499720639e-09,5.114836589013987e-09,3.023087677048276e-08,3.012697655247532e-08,3.066794212315854e-08,3.031633779360301e-08,3.0922887191216965e-08,3.1051680738086064e-08,3.03860856260118e-08,4.090725943068951e-08,4.144026938081109e-08,4.0959755371116576e-08,4.164718156700687e-08,4.178265368681575e-08,4.296837023063994e-08,4.180283844571846e-08,5.3168952754027865e-08,5.348896042549896e-08,5.3047257020149416e-08,5.353837728278416e-08,5.3313094411253355e-08,5.418762569969447e-08,5.289066696437092e-08,5.3669485531914656e-08,6.02276819020535e-08,6.002305330709121e-08,5.977981424240005e-08,6.044252248215931e-08,5.92051291101925e-08,6.00901647389821e-08,9.543594299849895e-08,9.477116106931865e-08,9.568992149717299e-08,9.489380227616487e-08,9.628131444725907e-08,1.1214171503086823e-07,1.1267194880161687e-07,1.110769054916103e-07,1.1212593852884457e-07,1.0523846227335831e-07,1.0442431968201059e-07,1.0573532734214352e-07,1.309142891733244e-07,LC_V24_H3p5_T8,1.309142891733244e-07
82,brace,5.2947080042164365e-09,9.534073793281069e-10,9.425534955008917e-10,9.901690549266493e-10,9.673159813342496e-10,1.0400346300673057e-09,1.7477658151741525e-09,1.7293017391403264e-09,1.9130776610412364e-09,1.79357646495941e-09,1.7596964867376647e-09,1.9390047824859534e-09,1.8606132314281997e-09,3.3114078783502957e-09,3.285953077821788e-09,3.523102945084985e-09,3.431687117399308e-09,3.3062644959727387e-09,3.5408761469659254e-09,3.4263802946552167e-09,3.967124269717194e-09,3.961641407614101e-09,4.1172326859330115e-09,4.041379058564785e-09,4.2970937460462525e-09,4.063559066477183e-09,4.43685954149364e-09,4.257541982480161e-09,2.748591458180759e-08,2.7411601155884254e-08,2.7592750486421356e-08,2.737443915310615e-08,2.755071534329817e-08,2.7351325777426578e-08,2.6916092185493506e-08,3.8177143778115085e-08,3.826834695414127e-08,3.798862098193322e-08,3.8137270744795785e-08,3.792323883537972e-08,3.827510928873681e-08,3.759446305837601e-08,5.047060048147253e-08,5.063554526920364e-08,5.0276209588953824e-08,5.052016395557635e-08,5.0203564987805393e-08,5.0642178093660034e-08,4.9763898925402714e-08,5.011482048813615e-08,5.647594233334972e-08,5.6140949503772045e-08,5.560114077667008e-08,5.56672294217579e-08,5.471293150924013e-08,5.489802036755206e-08,8.82428327810844e-08,8.729892902630088e-08,8.749338953534578e-08,8.625237781048904e-08,8.65173713366831e-08,1.0552278211603868e-07,1.0571753842613502e-07,1.0404629059260962e-07,1.0427304201056477e-07,9.410438360273899e-08,9.299966062875242e-08,9.324683238829765e-08,1.151670171517869e-07,LC_V24_H3p5_T8,1.151670171517869e-07
83,brace,5.7406503624360535e-09,1.0190899160959665e-09,9.969182384595133e-10,1.080599573104379e-09,1.0402045570764315e-09,1.1697955144162388e-09,2.0609555158568866e-09,2.0219637735993316e-09,2.3946114835237913e-09,2.1411113975720403e-09,2.0783740896129266e-09,2.4036087535166886e-09,2.258273908144462e-09,3.685214055839917e-09,3.6359939126908614e-09,4.0993406950501705e-09,3.905971986272224e-09,3.6854331405064588e-09,4.099152782353333e-09,3.902390257414552e-09,4.305033735055069e-09,4.263956276898713e-09,4.652835053575908e-09,4.48530734311214e-09,4.907729441873397e-09,4.478305449874568e-09,5.104808708703173e-09,4.7941960724716354e-09,3.095380949432483e-08,3.0843044997065036e-08,3.132798191990979e-08,3.095676178289065e-08,3.1462056482194356e-08,3.1460110404812564e-08,3.080236208858042e-08,3.9877209710934305e-08,4.0369500815618695e-08,3.988787940348691e-08,4.047814086215593e-08,4.0521775604802066e-08,4.155340896883542e-08,4.043482337591041e-08,5.048454034306832e-08,5.097497601557244e-08,5.044211632784367e-08,5.1059299855765764e-08,5.088704268932597e-08,5.193528311949337e-08,5.053830435859089e-08,5.1407429354282257e-08,5.653506743927796e-08,5.639994996501241e-08,5.602614147738402e-08,5.719276694850699e-08,5.575560812077998e-08,5.671472973064692e-08,9.04182994106844e-08,8.966250703377226e-08,9.057074283460698e-08,8.956886355243773e-08,9.08277923619681e-08,1.052564767127796e-07,1.0602516264496003e-07,1.0449198705148224e-07,1.0568794071536473e-07,9.559164603514025e-08,9.483226847863373e-08,9.607907980151429e-08,1.1447144992318249e-07,LC_V24_H3p5_T8,1.1447144992318249e-07
84,brace,4.429472432682968e-09,9.169106542891637e-10,9.14928115939852e-10,9.47214363376927e-10,9.343430750219456e-10,9.855449277031377e-10,2.079956965806716e-09,2.069648379629363e-09,2.2003204702466457e-09,2.1243932760788496e-09,2.0976399555765264e-09,2.2415284247857128e-09,2.1810646331082946e-09,3.764268276361908e-09,3.749863210580942e-09,3.89985159079594e-09,3.849159972668565e-09,3.756358983037472e-09,3.9361320097961515e-09,3.846128938185533e-09,4.358591182734177e-09,4.340588444472981e-09,4.528532541494977e-09,4.468749917896613e-09,4.6980466284281786e-09,4.485030657680747e-09,4.828558012442587e-09,4.665662161278052e-09,2.8091372794979788e-08,2.8039829853875567e-08,2.8095436941795878e-08,2.794900958391648e-08,2.8040601364537753e-08,2.786176472992571e-08,2.7498920075447502e-08,3.9203615835717134e-08,3.926221177996509e-08,3.90179856469756e-08,3.915896332988069e-08,3.896429060237054e-08,3.929667841013739e-08,3.862439486659487e-08,5.160518080016005e-08,5.150423709687473e-08,5.128676351625089e-08,5.1296149629931537e-08,5.0929930523856524e-08,5.11486282649507e-08,5.045033013551424e-08,5.0596242819947265e-08,5.832937672352322e-08,5.7782409049295096e-08,5.716938621027934e-08,5.7273039766169453e-08,5.667711780207694e-08,5.659279959531053e-08,9.157883716477469e-08,9.066088318286674e-08,9.058636040711073e-08,8.943672632468061e-08,8.949306275745169e-08,1.0925666603966518e-07,1.0892505053809012e-07,1.0745099708674822e-07,1.0730861389294336e-07,1.0041594916114339e-07,9.928441378379242e-08,9.936968711148633e-08,1.2695788585260658e-07,LC_V24_H3p5_T8,1.2695788585260658e-07
85,brace,6.88947780213312e-09,2.3902312594601655e-09,2.3817552724875415e-09,2.38767450986053e-09,2.378719324581926e-09,2.393128325492609e-09,3.45428145487527e-09,3.4325376627031983e-09,3.5804708679105088e-09,3.4544119523486032e-09,3.4316136645740574e-09,3.5144262533096608e-09,3.4647911136868e-09,3.2551554670098406e-09,3.230471805647188e-09,3.3744893000563424e-09,3.2895494403384675e-09,3.2156923770154827e-09,3.294327920854481e-09,3.240065900511928e-09,4.791907983125663e-09,4.781390161951668e-09,4.853157584933258e-09,4.800923053551359e-09,4.856444480784342e-09,4.769657555461347e-09,4.8394501727670494e-09,4.785635746907969e-09,1.1827906301922857e-08,1.1795441068370505e-08,1.1888252285140357e-08,1.1792740828232571e-08,1.1827883904403411e-08,1.1741457011482242e-08,1.1643587309595795e-08,2.2933028323423288e-08,2.2963664408815636e-08,2.2856189720573195e-08,2.2873278182995948e-08,2.274883553019981e-08,2.2775874942205868e-08,2.260451423628738e-08,3.3626970072628315e-08,3.3745132434454195e-08,3.3582354490097084e-08,3.366877624365451e-08,3.352214873329509e-08,3.357831541564248e-08,3.335212205066356e-08,3.3359622208224284e-08,3.530352281085649e-08,3.503892251818432e-08,3.4728808288436144e-08,3.466919525856973e-08,3.443221539411325e-08,3.4308769859827964e-08,5.208665858706203e-08,5.1669338341224595e-08,5.161274568381373e-08,5.115797916982002e-08,5.109173284282166e-08,6.570837781604684e-08,6.560664388115748e-08,6.487765099121399e-08,6.466559948727843e-08,6.305495792039093e-08,6.239061533539232e-08,6.226928230691334e-08,8.520534426367564e-08,LC_V24_H3p5_T8,8.520534426367564e-08
