member_id,zone,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_contribution
43,submerged,3.380276892594963e-08,9.152565706828146e-10,1.593664301800079e-09,1.0048992250065789e-09,2.1178873707210824e-10,2.8100407810924797e-10,5.744861583969599e-09,4.500770299135793e-09,8.755403913354007e-10,7.65171683838376e-09,8.65405915390488e-10,1.7302491117242686e-09,1.2759674324926341e-09,4.5768676649192667e-08,2.0149316086811992e-08,1.214120209761274e-08,6.003122673420129e-08,3.4182361931511257e-09,2.085519988175777e-08,6.079017141953777e-09,1.1500253802988253e-07,2.7735532417886164e-08,6.986354236811815e-08,1.5875289538112915e-07,1.0303478862326763e-07,1.2758344162514433e-08,2.0605847792250992e-08,1.3724711790617953e-08,1.0519705050013532e-06,1.3017432053113173e-07,1.1055031833171078e-06,1.3791530333915002e-06,2.13969854105058e-06,6.021772961834419e-07,1.8787047675305505e-07,8.427721437292771e-07,1.3926052995621689e-06,1.2706301041440616e-06,3.4181415042925425e-06,1.4902250665068861e-06,3.0307074135384e-07,3.597170208613619e-07,4.898632041558732e-07,8.732341970533844e-07,7.426439116083055e-07,3.27936697341306e-06,2.2750642077130843e-06,7.04345775547182e-07,4.6840038413323246e-07,3.415662680841622e-07,3.8033391806702957e-07,1.7378689856636812e-06,3.8110040617665655e-06,1.3788723810013355e-06,5.718856981370665e-07,6.600217394768323e-07,1.3100944253305006e-06,6.307546393650448e-06,3.1405591007585167e-06,1.604938379653521e-06,8.360175883431104e-07,1.669605562222027e-06,6.675387843285048e-06,2.3200076933072486e-06,1.5805335619380187e-06,1.435735547603658e-06,1.513035794560741e-06,4.132607959162738e-06,5.702993835246343e-06,LC_V20_H2p5_T7,6.675387843285048e-06
44,submerged,9.364950604384154e-08,1.5842514984797717e-08,2.7927149285954452e-08,1.651318062137843e-08,3.353143834758573e-09,3.7793162783502856e-09,4.956588771728885e-08,3.8747580070991435e-08,7.849752966920236e-09,6.5589602540589e-08,7.1550942168519e-09,1.471455322714377e-08,9.906792334292662e-09,1.4796385440641206e-07,6.507319523842672e-08,4.1511149030460236e-08,2.022170171722121e-07,1.0883896571009274e-08,7.04319652356865e-08,1.9267292649809548e-08,2.0107568012966047e-07,4.845188736498754e-08,1.278499976102626e-07,2.8763872880721847e-07,1.979303022227518e-07,2.3066793507426275e-08,4.070647161848275e-08,2.5760956298722624e-08,2.0681013735667226e-06,2.5515753341483e-07,2.2184938307266915e-06,2.7486996301077296e-06,4.367343225800905e-06,1.2378209906672792e-06,3.7552056383467833e-07,1.763738894344244e-06,2.9438440577142408e-06,2.682843471031594e-06,7.338936236027237e-06,3.236501222650042e-06,6.725551592363565e-07,7.788182587545264e-07,1.1919547045417356e-06,2.1613966938957e-06,1.8402552311498163e-06,8.3037236296748e-06,5.8391930569555965e-06,1.8488126805906804e-06,1.1912013221624665e-06,8.786665302769249e-07,8.043212326157965e-07,3.7196323351162794e-06,8.240739416768447e-06,3.030714937195607e-06,1.2354517915146975e-06,1.444159433719467e-06,2.628525361583873e-06,1.2662467641806292e-05,6.36586343141666e-06,3.2181601105071422e-06,1.6944679314226625e-06,3.0542420023797706e-06,1.2354356346719416e-05,4.271777430955231e-06,2.934452041930222e-06,2.2385497634886936e-06,2.361806766759928e-06,6.562808573871318e-06,8.558276582059347e-06,LC_V18_H2p0_T7,1.2662467641806292e-05
45,submerged,3.6560254461331756e-07,4.412602985027228e-09,7.875470058878007e-09,7.919301041229954e-09,1.653819851979856e-09,3.7055412299057112e-09,2.3140083906535378e-08,1.8340481698934526e-08,4.918793565576605e-09,4.4747148525440786e-08,5.020464469304713e-09,1.628338770869713e-08,1.1598451007610995e-08,1.9301665546687125e-07,8.579018394734974e-08,6.060975907234157e-08,3.057717551318275e-07,1.7411786499604512e-08,1.4083452443324822e-07,4.014477717057022e-08,2.287997254526733e-07,5.5575061591230495e-08,1.642000528143423e-07,3.8016178897126437e-07,3.1861538486104294e-07,3.9106662416083686e-08,8.760452159335666e-08,5.634404672485318e-08,6.390245548329628e-06,7.903103003526763e-07,6.984279345629272e-06,8.694586030682696e-06,1.4323245112814845e-05,4.283079095174736e-06,1.2959698964865705e-06,4.568510151647163e-06,7.779895105986064e-06,7.061127584631999e-06,2.0076414102149176e-05,9.315648829723908e-06,2.0791865842483348e-06,2.3914539773173796e-06,2.885426668387231e-06,5.268675296729521e-06,4.484130522359945e-06,2.0709950431004102e-05,1.520973347736734e-05,5.089089035398359e-06,3.30341170195628e-06,2.6249943708148325e-06,2.025031851152515e-06,9.672462706994734e-06,2.253486609751832e-05,8.877107249235695e-06,3.6127710771845418e-06,4.5790460692597035e-06,7.036318921048706e-06,3.5383467200576955e-05,1.868484261416337e-05,9.979300475268287e-06,5.612892378071858e-06,7.880649532791096e-06,3.330450195137623e-05,1.2171801731298252e-05,8.90859069771707e-06,6.019962526400216e-06,6.688560861821519e-06,1.9908007896510048e-05,2.249495719363374e-05,LC_V18_H2p0_T7,3.5383467200576955e-05
46,submerged,3.1923121405294177e-07,4.8264527894810395e-09,8.643040369310006e-09,8.016185469340572e-09,1.6759669330487867e-09,3.505164617347992e-09,2.7212687963721893e-08,2.1535697934913705e-08,5.605086210031403e-09,5.06956101006416e-08,5.664211069546839e-09,1.764610821812284e-08,1.2427218813661951e-08,1.980948383706696e-07,8.786569775158558e-08,6.245608138789039e-08,3.1363659198996384e-07,1.768282050139484e-08,1.4212736546755127e-07,4.037889301195168e-08,2.2280757294343173e-07,5.4105536719191766e-08,1.6014735974482256e-07,3.69844655140943e-07,3.123208810561302e-07,3.852424771646954e-08,8.600049390120298e-08,5.531413088253857e-08,5.767803346233644e-06,7.123354064957295e-07,6.325007832767968e-06,7.863598340256765e-06,1.301409248675478e-05,3.906299313418026e-06,1.1794704031096385e-06,4.4226918922274095e-06,7.549104787271016e-06,6.846778976215043e-06,1.949287560826518e-05,9.024402693411201e-06,2.0171986893178014e-06,2.308747065958846e-06,3.084328985673965e-06,5.660316537077378e-06,4.8155158599733255e-06,2.234666221166433e-05,1.6378738545809834e-05,5.457662287897042e-06,3.5179086698139485e-06,2.7695429355706795e-06,2.2386636513179052e-06,1.0687642101538966e-05,2.4759121998583454e-05,9.636809240193734e-06,3.903834368472026e-06,4.871212378150702e-06,7.120431703659991e-06,3.575935731889687e-05,1.888124298911555e-05,1.0129490514427974e-05,5.68442192387128e-06,7.998683480031618e-06,3.383228688702068e-05,1.2357506648080762e-05,9.029858678846832e-06,6.5533194918079094e-06,7.249953110795695e-06,2.1398839655139987e-05,2.3937388315797077e-05,LC_V18_H2p0_T7,3.575935731889687e-05
47,submerged,3.4858486966741156e-07,4.217919319947759e-09,7.58330924269686e-09,7.488756247458235e-09,1.58411523543805e-09,3.5470355139341424e-09,2.543561415113279e-08,2.0173267391448416e-08,5.319887718000951e-09,4.87186650828287e-08,5.488943203928744e-09,1.7504315502435116e-08,1.2496122132393092e-08,1.9800960315782185e-07,8.794460458544951e-08,6.256320822089338e-08,3.1539900357157483e-07,1.7905296860220673e-08,1.4558065137328593e-07,4.158239616719636e-08,2.576322723436126e-07,6.257170282629304e-08,1.833270669377268e-07,4.245131252237705e-07,3.530777941297266e-07,4.358848997416306e-08,9.678843047021375e-08,6.235402161721671e-08,6.101010408738089e-06,7.541085079167079e-07,6.686488410230114e-06,8.319277686172965e-06,1.3759907034505414e-05,4.146061267749362e-06,1.2551941634348273e-06,4.606857559414486e-06,7.850673566467865e-06,7.131278388630203e-06,2.0290471625971025e-05,9.449879469865512e-06,2.120662212003635e-06,2.4383958157741225e-06,3.1402766804742643e-06,5.74825648834143e-06,4.894383063745397e-06,2.268953729958782e-05,1.6721484306862133e-05,5.594567023201134e-06,3.621081721626095e-06,2.87008317657469e-06,2.2921283677794327e-06,1.0949254176939763e-05,2.544080342918738e-05,9.973270337511833e-06,4.054246029782032e-06,5.101178698110711e-06,7.418717542873996e-06,3.742477423621132e-05,1.9731347763481794e-05,1.0592263775776296e-05,5.965740426263553e-06,8.355358140730856e-06,3.532386412085763e-05,1.2920860714736697e-05,9.432374791119901e-06,6.980605425725665e-06,7.705894683574171e-06,2.2735250731742777e-05,2.545426703233766e-05,LC_V18_H2p0_T7,3.742477423621132e-05
48,submerged,3.9656751853109517e-07,5.1393745639081875e-09,9.136173196088596e-09,8.722889795387055e-09,1.7982105912770942e-09,3.836899718111434e-09,2.305148408295362e-08,1.8217511326175313e-08,4.858354439201428e-09,4.3414034579616683e-08,4.838086310970264e-09,1.5587801128410893e-08,1.0992116835155819e-08,1.8457254576665993e-07,8.188373109149106e-08,5.835682288070768e-08,2.934971908513202e-07,1.6572796762614087e-08,1.352468784195986e-07,3.820264811809777e-08,1.847434959122068e-07,4.5000689983367185e-08,1.358078330174318e-07,3.1454980899910936e-07,2.708660017720368e-07,3.3053312054610304e-08,7.600612064633427e-08,4.893395557625991e-08,6.0087900303287754e-06,7.431566908131632e-07,6.56602125748598e-06,8.172143873576419e-06,1.3465571267822795e-05,4.0274515234904655e-06,1.2164237832316213e-06,4.345332799859173e-06,7.410933207945615e-06,6.718370035784709e-06,1.911739193478069e-05,8.887948223787316e-06,1.987919638445797e-06,2.280812704293879e-06,2.787011450752479e-06,5.089333513274661e-06,4.331715331677453e-06,2.002505317809198e-05,1.4715506588509e-05,4.926091517311907e-06,3.1902962380375997e-06,2.535594051210067e-06,1.9597461034440254e-06,9.357321648598915e-06,2.1846874700109023e-05,8.645209023343318e-06,3.5127505421881595e-06,4.4624894942642585e-06,6.709560358249979e-06,3.368754045324814e-05,1.784198575334147e-05,9.542114267978608e-06,5.3835559638661285e-06,7.520665719011068e-06,3.1868048996347975e-05,1.164383600257229e-05,8.565837051993821e-06,5.600253752487337e-06,6.218267269631334e-06,1.857556228013656e-05,2.0936957185624955e-05,LC_V18_H2p0_T7,3.368754045324814e-05
49,submerged,3.480613913054309e-07,5.0331681308515755e-09,8.972249174505676e-09,8.451308841297725e-09,1.7605806421181909e-09,3.822439337666363e-09,2.8231525806214732e-08,2.2145505120997647e-08,5.829350080228142e-09,5.226688055972641e-08,5.85781480358156e-09,1.8171570012896524e-08,1.2872964709018275e-08,1.8749135636923433e-07,8.275785577464142e-08,6.059974171855324e-08,3.036089225425545e-07,1.6971894887463743e-08,1.4264757915245707e-07,4.016975419980611e-08,2.2159169339836144e-07,5.330449039141699e-08,1.5879867935096325e-07,3.62487246078516e-07,3.069765467884649e-07,3.6096697747092167e-08,8.311524625409396e-08,5.2163997265562344e-08,4.725781581365504e-06,5.850524584815503e-07,5.1414109289946075e-06,6.427780455038154e-06,1.0625149095141399e-05,3.234750234981866e-06,9.769842178516598e-07,3.7823892579363224e-06,6.4891806749471595e-06,5.894343933583613e-06,1.689333466806071e-05,7.935540439609859e-06,1.7939068089966012e-06,2.0686663663816044e-06,2.522647720854722e-06,4.625104680577065e-06,3.92465805314449e-06,1.822169828968842e-05,1.3396989431975155e-05,4.515366443968599e-06,2.916933769941983e-06,2.3359854494799405e-06,1.9361540253326173e-06,9.311268073592773e-06,2.1834198495226472e-05,8.662167484795688e-06,3.541094802521757e-06,4.496749900037045e-06,6.139091093218761e-06,3.0896527580847184e-05,1.6440139240243418e-05,8.83723872950124e-06,5.028887184715981e-06,7.18749715661193e-06,3.059573690728369e-05,1.1224637226063036e-05,8.303044302457934e-06,6.088312047113833e-06,6.8564617360209366e-06,2.0335088190216036e-05,2.407791253399033e-05,LC_V18_H2p0_T7,3.0896527580847184e-05
50,submerged,3.5828112471935353e-07,5.8436404594233834e-09,1.0327811854923055e-08,9.31758045203298e-09,1.914221003486558e-09,3.917737854994248e-09,2.708036469523142e-08,2.122033503156002e-08,5.56532031506023e-09,4.862807330185259e-08,5.3836245914554806e-09,1.6603178840957435e-08,1.1557410714680056e-08,1.7823242629516037e-07,7.875484934056954e-08,5.7798105324883156e-08,2.8916299927736613e-07,1.60122417337712e-08,1.331442200222915e-07,3.719328205612255e-08,1.7089374201635415e-07,4.120970689335925e-08,1.2593917763294686e-07,2.885693571349729e-07,2.514409601569e-07,2.921958172739498e-08,6.903549529682514e-08,4.303859205826013e-08,4.679849554772036e-06,5.789160018266559e-07,5.078474150158288e-06,6.338428541586453e-06,1.0441314138427919e-05,3.146871256801085e-06,9.489656408285994e-07,3.583840105684224e-06,6.127077478877507e-06,5.564258629220592e-06,1.5840502951039022e-05,7.4020264351248864e-06,1.6643485587710105e-06,1.9194532851860887e-06,2.2315334185675727e-06,4.107196431982876e-06,3.4800540642951475e-06,1.6200474363077556e-05,1.1931119155458656e-05,4.033276050306818e-06,2.599722872124446e-06,2.0824673972283463e-06,1.66898727188158e-06,8.087771396516709e-06,1.8951838619728892e-05,7.567440937909029e-06,3.0395522225133416e-06,3.875738977408513e-06,5.630739335967711e-06,2.8211664496611678e-05,1.5009369672558716e-05,7.972095561612003e-06,4.509160503176615e-06,6.388531421348088e-06,2.7229140806089214e-05,9.905454786234375e-06,7.316377871212583e-06,4.856259198706256e-06,5.45646923020344e-06,1.6292832308104882e-05,1.839090505164108e-05,LC_V18_H2p0_T7,2.8211664496611678e-05
51,submerged,3.6400179609131585e-07,5.009986640397114e-09,8.886360134365154e-09,8.583828519381266e-09,1.7857243303769683e-09,3.908670418404797e-09,2.6769136746978815e-08,2.0997101695595763e-08,5.590020521655603e-09,4.962528208875106e-08,5.540131834610792e-09,1.742093840282649e-08,1.2275658666268593e-08,1.8613751061621543e-07,8.224947711740761e-08,6.046836230271286e-08,3.0298639928886603e-07,1.689741667854214e-08,1.4183245401718985e-07,3.994414800298938e-08,2.0982224224052717e-07,5.0646166615788594e-08,1.5112651167031257e-07,3.462571068368893e-07,2.947171519959797e-07,3.4655548639683826e-08,7.981673940584285e-08,4.983546462290609e-08,4.966178077793552e-06,6.144363858977095e-07,5.393813341229874e-06,6.736507206274117e-06,1.1110490466975694e-05,3.3675901014006256e-06,1.0177337957740205e-06,3.753896317141349e-06,6.4276535261037315e-06,5.832835774082022e-06,1.6650789072852992e-05,7.80424067853906e-06,1.7633781839278732e-06,2.0349377765044725e-06,2.2947843293378923e-06,4.2226506690345555e-06,3.5764454327674413e-06,1.6659366681266653e-05,1.228423125924293e-05,4.163844500004088e-06,2.6915568662726893e-06,2.1721051437471623e-06,1.7115040680671165e-06,8.29760128844313e-06,1.951191071068166e-05,7.794917010128568e-06,3.1473896531343303e-06,4.033302610805707e-06,5.819074280560374e-06,2.9210721945608282e-05,1.557006145828474e-05,8.313873140166754e-06,4.7306711335954545e-06,6.578281504110883e-06,2.8089205535873967e-05,1.02688063662447e-05,7.63105902836947e-06,5.108713492333185e-06,5.783940877916613e-06,1.7339447758304932e-05,1.9969258248239672e-05,LC_V18_H2p0_T7,2.9210721945608282e-05
52,submerged,3.517151512739598e-07,5.692934713933331e-09,1.0133964414249042e-08,9.096848937018202e-09,1.8758405681118174e-09,3.888556059738936e-09,2.9918851103914135e-08,2.3455661954343637e-08,6.1387637164558496e-09,5.423301244002433e-08,6.0415211090960965e-09,1.866381158558494e-08,1.3091585734559863e-08,1.8759751396521714e-07,8.269225316287676e-08,6.085276689798827e-08,3.0370100486939503e-07,1.6890404563913995e-08,1.4212100576239765e-07,3.985766267881058e-08,1.9515771432529128e-07,4.7033467247236816e-08,1.4381982420460576e-07,3.2648863294343416e-07,2.8149552821211235e-07,3.266554313606413e-08,7.711013174933486e-08,4.8184813727542884e-08,4.475822640444655e-06,5.540388479789106e-07,4.8733062396872206e-06,6.096990436638702e-06,1.0108541684712746e-05,3.0825822224590097e-06,9.29251776082899e-07,3.662621979464281e-06,6.294128796176416e-06,5.709768476933376e-06,1.638298389636833e-05,7.695651257646395e-06,1.7424040005653269e-06,2.0010722389205068e-06,2.4795191803879e-06,4.553801532971674e-06,3.858922438434615e-06,1.793964501223811e-05,1.3220489061548914e-05,4.467047677345909e-06,2.8750125440361156e-06,2.3055688793773242e-06,1.9055257147543547e-06,9.153441152198165e-06,2.1451058746041e-05,8.449719300104109e-06,3.4555661534464918e-06,4.383523773157441e-06,5.9417070789565025e-06,2.9940267548251723e-05,1.596524395926636e-05,8.558791431177282e-06,4.87720359617704e-06,7.046349924485469e-06,2.999912050796935e-05,1.0976109971510093e-05,8.117016586891442e-06,5.842342525366159e-06,6.572313611181018e-06,1.95721646728589e-05,2.3164866600459965e-05,LC_V20_H2p5_T7,2.999912050796935e-05
53,submerged,6.757801328812419e-08,1.2427088480140179e-08,2.1743591663805905e-08,1.2334823021279262e-08,2.494548281629469e-09,2.6607407130297787e-09,3.126457477535206e-08,2.4326503326538524e-08,4.826871532604953e-09,4.030883757514606e-08,4.454453552253311e-09,9.257930816138651e-09,6.411760827577015e-09,8.78288005624517e-08,3.865237974989725e-08,2.4617107991150348e-08,1.2089513408807137e-07,6.636166892727722e-09,4.3968458009680006e-08,1.2234677474411818e-08,1.2306868691641238e-07,2.96943519305889e-08,7.753125604571976e-08,1.7579151727494804e-07,1.218658118938442e-07,1.4643381822300535e-08,2.6199625788153397e-08,1.689592554020562e-08,9.624467748117495e-07,1.1887043872134627e-07,1.044546112340928e-06,1.2986831935668097e-06,2.1060408437612445e-06,6.106098328056997e-07,1.8464170355464152e-07,1.068320658474231e-06,1.7976098433667568e-06,1.6401389139434185e-06,4.551459458446009e-06,2.0505885974533955e-06,4.3482740398043485e-07,5.000269359651874e-07,8.40973604853335e-07,1.5287777572227247e-06,1.3049856769524897e-06,5.928186740299779e-06,4.2241856985283806e-06,1.3537276498452003e-06,8.679894880740526e-07,6.489008310515591e-07,5.948118959454744e-07,2.7629206041357447e-06,6.179280722459572e-06,2.290078865973848e-06,9.325378358606607e-07,1.10133408093244e-06,1.7185711542162847e-06,8.320957174789412e-06,4.205771101171917e-06,2.1425371279653346e-06,1.1466668800042511e-06,1.9960173676413518e-06,8.092890246653602e-06,2.8445544535555495e-06,1.987965310541925e-06,1.7096007932170678e-06,1.8015795389703166e-06,5.056873340739273e-06,6.145025556078992e-06,LC_V18_H2p0_T7,8.320957174789412e-06
54,submerged,4.531293096508332e-08,3.0039477465802255e-09,5.2999748819048084e-09,2.960047263948952e-09,6.071757489115979e-10,6.790371537958456e-10,1.0364538038462577e-08,8.111674448076553e-09,1.5780063631033558e-09,1.3536905666275144e-08,1.492204714436035e-09,2.958189436417845e-09,2.051058996284486e-09,3.4660528686727036e-08,1.518652011728561e-08,9.138956526858435e-09,4.4377711186016825e-08,2.4225761937126764e-09,1.557025708412615e-08,4.554870317555064e-09,6.986107057687026e-08,1.6801876546421488e-08,4.260567087862428e-08,9.67242327495929e-08,6.428842652102046e-08,7.765403751536009e-09,1.3971698014717795e-08,9.323954123771533e-09,3.811262130796666e-07,4.730139420199646e-08,4.062896518684041e-07,5.131401533809678e-07,8.281525401818513e-07,2.4740880471384185e-07,7.576851132642438e-08,3.501929844621085e-07,5.790779499006989e-07,5.28942100017344e-07,1.4280703701431615e-06,6.266871342704374e-07,1.3450451486652154e-07,1.6163717600350268e-07,2.768489690593586e-07,4.979687944438358e-07,4.23048501638701e-07,1.881515578746503e-06,1.292821856889454e-06,3.9960796438065564e-07,2.559165400675164e-07,1.8313153733631254e-07,2.49798903886451e-07,1.1303472095281333e-06,2.4389641892024903e-06,8.711927631687748e-07,3.548076043393386e-07,3.995970252607708e-07,7.623323869861619e-07,3.621931445093156e-06,1.7876729982817184e-06,8.805578714933575e-07,4.504120867964515e-07,1.022272669470608e-06,4.054677742604507e-06,1.3731368527791895e-06,9.176142035124457e-07,8.849123915866301e-07,9.06173693922711e-07,2.434547236977463e-06,3.3099634255319463e-06,LC_V20_H2p5_T7,4.054677742604507e-06
55,submerged,7.941067043294197e-08,1.2280052703253877e-08,2.1693416520587347e-08,1.249788668827551e-08,2.5532042314321618e-09,2.819594503112192e-09,3.45454748608419e-08,2.698100961496689e-08,5.393990110672089e-09,4.516934212952089e-08,4.970884383148458e-09,1.0426645118750731e-08,7.1717879334644675e-09,9.677516173716477e-08,4.235221661651749e-08,2.613334568915959e-08,1.2620103132601947e-07,6.798853941536617e-09,4.495887971129377e-08,1.253827305515667e-08,1.4279540804230728e-07,3.432220211606867e-08,8.773337465123415e-08,1.9607743780458772e-07,1.2685054434922066e-07,1.4427325319734637e-08,2.4675258661817458e-08,1.5596659776810062e-08,9.625930905821308e-07,1.1872134211671138e-07,1.0359320598625028e-06,1.2857527883197148e-06,2.071839631838509e-06,5.991467810382324e-07,1.7934233820599661e-07,9.299685812274797e-07,1.5540206444788514e-06,1.4182970803116942e-06,3.905191656876781e-06,1.754281472321036e-06,3.7075470746274425e-07,4.3231165607188325e-07,7.522370214227289e-07,1.3600460860155248e-06,1.1516352471465934e-06,5.150568054125811e-06,3.535385982515015e-06,1.0933643044075517e-06,6.957852424126763e-07,4.964361008505892e-07,5.864092081901062e-07,2.6698297796214507e-06,5.754844019975543e-06,2.0509695574402982e-06,8.276166494893737e-07,9.293363116560865e-07,1.6352011516462818e-06,7.791395834280713e-06,3.855582184522654e-06,1.8891760897247083e-06,9.675391397092872e-07,2.0814349876815376e-06,8.255413374788926e-06,2.777760008728648e-06,1.8583192888254657e-06,1.7235340794646026e-06,1.7566333330625353e-06,4.720620717901846e-06,6.430223494656078e-06,LC_V20_H2p5_T7,8.255413374788926e-06
56,submerged,4.859782268918324e-08,2.4641497187382973e-09,4.302653874434393e-09,2.4813474506956063e-09,5.068647354983909e-10,5.942348088600222e-10,8.265947435824467e-09,6.4613743473687866e-09,1.283209880697093e-09,1.095933651743363e-08,1.2055191245624909e-09,2.459386978498662e-09,1.7332629855212708e-09,3.1087630717798664e-08,1.3697284418633515e-08,8.386155673044184e-09,4.174012918821952e-08,2.3390135472528625e-09,1.5803525370723998e-08,4.571514714981178e-09,7.078969339189403e-08,1.71658647706834e-08,4.4203424822388204e-08,1.0249114882782725e-07,7.050616652656341e-08,9.13053962980228e-09,1.6541854733593567e-08,1.1128794058983424e-08,4.087054486732093e-07,5.0690355314055296e-08,4.379671896434473e-07,5.533200333447196e-07,8.946479677632701e-07,2.7192808555749587e-07,8.502766165053271e-08,3.661278334078319e-07,6.128314290702131e-07,5.655781083295267e-07,1.571905547197666e-06,7.323812854499501e-07,1.5837944779834454e-07,1.8807014446189388e-07,2.8288919741987784e-07,5.133790391521425e-07,4.4072315059341094e-07,1.9995980407995732e-06,1.4440711206118025e-06,4.7008496891106864e-07,3.0886462085095233e-07,2.371526028279337e-07,2.1298938872598448e-07,1.0019697073518234e-06,2.306694738899601e-06,8.664483029066873e-07,3.608418528555907e-07,4.3611537791830926e-07,6.957895427853473e-07,3.4346885316494387e-06,1.764820105625147e-06,9.387647889802134e-07,5.156036034251355e-07,8.88659193556255e-07,3.6483140836351115e-06,1.3264906167002616e-06,9.484116570488995e-07,7.928168457570747e-07,8.563527282369568e-07,2.4357548906717743e-06,3.037421587885885e-06,LC_V20_H2p5_T7,3.6483140836351115e-06
57,submerged,8.206790060458365e-08,1.3258986079566775e-08,2.34692660400761e-08,1.3070402261087485e-08,2.6762599403975854e-09,2.74280065065752e-09,3.7380852143296125e-08,2.925805179398254e-08,5.641651286715671e-09,4.7460695776102073e-08,5.194046012725863e-09,9.900894103926082e-09,6.699475607935779e-09,9.14217556315258e-08,3.9926622087992326e-08,2.491330976322865e-08,1.2258398232106132e-07,6.725508267833021e-09,4.4174150426532835e-08,1.2321333916863798e-08,1.3429346187371335e-07,3.224804048802654e-08,8.314968681626298e-08,1.853187162688338e-07,1.2084443289365494e-07,1.355346657261354e-08,2.41838816060376e-08,1.557344210634221e-08,1.1615018742612409e-06,1.4335069367742682e-07,1.2507194967816398e-06,1.5513622301857834e-06,2.481250724757107e-06,7.12152104414056e-07,2.1589586115388433e-07,1.0246513424322583e-06,1.7118761969489646e-06,1.5606628405581136e-06,4.2889654515887346e-06,1.9112464087132473e-06,4.0236707605239513e-07,4.650897475185549e-07,7.225088304436275e-07,1.3096176575788773e-06,1.1179270448046321e-06,5.0568832534697085e-06,3.5923124548883923e-06,1.1453855207187922e-06,7.41928225377286e-07,5.536728637871688e-07,5.962118026807723e-07,2.7208442009859575e-06,5.898141231395763e-06,2.0971453205752263e-06,8.532775334313118e-07,9.54825153459968e-07,1.590830348294743e-06,7.625778139958347e-06,3.795398994890369e-06,1.8722569201958879e-06,9.985010347234227e-07,2.080117354036572e-06,8.239336801089581e-06,2.784166444956715e-06,1.8681061597743003e-06,1.8515578519703765e-06,1.8953678448069087e-06,5.093413697581714e-06,7.669991419342849e-06,LC_V20_H2p5_T7,8.239336801089581e-06
