node,sub_joint_id,plane_id,family,type_label,brace_member,brace_end,chord_t_scenario,direction,treatment,environment,category,D_life,D_life_seed_std,D_life_min,D_life_max,life_years,worst_side,worst_position,worst_segment,n_bins_used
29,"(29, 1)",1,K,K,75,1,single,,K,seawater_cp,T,0.05222851400914654,0.004402670252763036,0.028747077947445993,0.08513549635751815,478.66573411646107,chord,7,,69
29,"(29, 1)",1,K,K,75,1,single,,Y,seawater_cp,T,0.5243708158624523,0.05506587990713545,0.25144701309052114,0.9234468579331303,47.67618495106667,chord,7,,69
29,"(29, 0)",0,K,K,83,1,single,,K,seawater_cp,T,0.1380898232414799,0.012078098046662083,0.06538211558490778,0.22205384238663908,181.04158158188167,chord,7,,69
29,"(29, 0)",0,K,K,83,1,single,,Y,seawater_cp,T,2.698524798005301,0.24478389495230807,1.3026807399837783,4.375484859263502,9.264321016608605,chord,7,,69
30,"(30, 1)",1,K,K,74,2,single,,K,free_corrosion,T,3.0036258531577396,0.12169607878499189,2.0781848571581265,3.981265372197166,8.32327367728483,chord,3,,69
30,"(30, 1)",1,K,K,74,2,single,,Y,free_corrosion,T,8.038474317618295,0.3603861159314772,5.63466323564596,10.908706303028449,3.1100429026944014,chord,3,,69
30,"(30, 0)",0,K,K,82,2,single,,K,free_corrosion,T,3.104046388309035,0.15130666955057556,2.1140155976830655,4.324196368813905,8.054003346779568,chord,3,,69
30,"(30, 0)",0,K,K,82,2,single,,Y,free_corrosion,T,16.633257944706028,0.7641657965278682,11.522853372640927,22.617300325693957,1.5030128242529244,chord,3,,69
30,"(30, 1)",1,K,K,91,1,single,,K,free_corrosion,T,2.427375862755993,0.10209716938149482,1.6878681459892038,3.3184408893178357,10.2991878528509,chord,7,,69
30,"(30, 1)",1,K,K,91,1,single,,Y,free_corrosion,T,7.0796690242997915,0.32033344903592076,4.921274610301373,9.807888615757351,3.5312385245965086,chord,7,,69
